feedback_id,client_id,house_id,transaction_id,feedback_date,rating,comments
818,1581,661,784,2023-08-24,5,I appreciate the transparency and professionalism throughout the transaction.
819,823,806,4454,2023-08-25,4,I had a pleasant experience with the transaction. Everything went smoothly.
820,2956,293,819,2023-08-25,3,The property listing was accurate and met all my requirements.
821,229,42,3701,2023-08-25,2,"The house had some issues, but they were addressed promptly by the seller."
822,220,853,2872,2023-08-25,4,The property listing was accurate and met all my requirements.
823,1447,157,480,2023-08-26,4,"The negotiation process was tough, but we managed to reach an agreement."
824,1461,401,1977,2023-08-26,4,I appreciate the transparency and professionalism throughout the transaction.
825,286,768,3343,2023-08-26,1,I appreciate the transparency and professionalism throughout the transaction.
826,2377,527,2961,2023-08-27,1,The agent was very helpful and responsive. Highly recommended!
827,2639,473,3737,2023-08-27,5,The agent was very helpful and responsive. Highly recommended!
828,2792,400,3132,2023-08-27,5,The agent was very helpful and responsive. Highly recommended!
829,159,906,1053,2023-08-27,2,"There were some delays, but the final result was worth the wait."
830,2215,598,3821,2023-08-28,1,The agent was very helpful and responsive. Highly recommended!
831,1166,586,347,2023-08-28,4,"The house had some issues, but they were addressed promptly by the seller."
832,2194,321,1587,2023-08-28,3,"There were some delays, but the final result was worth the wait."
833,2215,694,1684,2023-08-29,1,"There were some delays, but the final result was worth the wait."
834,154,839,3652,2023-08-29,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
835,1548,539,3234,2023-08-29,4,"There were some delays, but the final result was worth the wait."
836,1155,626,1635,2023-08-30,4,The house was in excellent condition and exceeded my expectations.
837,2933,875,843,2023-08-30,1,I had a pleasant experience with the transaction. Everything went smoothly.
838,1665,102,843,2023-08-30,1,The house was in excellent condition and exceeded my expectations.
839,2312,925,4640,2023-08-30,3,I had a pleasant experience with the transaction. Everything went smoothly.
840,959,419,107,2023-08-31,1,The house was in excellent condition and exceeded my expectations.
841,1224,414,1581,2023-08-31,2,"The negotiation process was tough, but we managed to reach an agreement."
842,388,807,4120,2023-08-31,1,"The house had some issues, but they were addressed promptly by the seller."
843,1192,129,1455,2023-09-01,1,The property listing was accurate and met all my requirements.
844,2252,107,342,2023-09-01,3,"There were some delays, but the final result was worth the wait."
845,483,821,4380,2023-09-01,1,"The house had some issues, but they were addressed promptly by the seller."
846,89,356,4316,2023-09-01,4,I had a pleasant experience with the transaction. Everything went smoothly.
847,271,322,3156,2023-09-02,4,The property listing was accurate and met all my requirements.
848,220,478,232,2023-09-02,4,"There were some delays, but the final result was worth the wait."
849,1619,957,4908,2023-09-02,4,"The house had some issues, but they were addressed promptly by the seller."
850,1002,972,1982,2023-09-03,5,The property listing was accurate and met all my requirements.
851,542,628,1577,2023-09-03,2,The property listing was accurate and met all my requirements.
852,1912,118,114,2023-09-03,5,I found the perfect home for my family. Couldn't be happier!
853,17,201,4457,2023-09-03,1,The agent was very helpful and responsive. Highly recommended!
854,2706,561,16,2023-09-04,3,"The negotiation process was tough, but we managed to reach an agreement."
855,2201,69,2016,2023-09-04,4,The property listing was accurate and met all my requirements.
856,2640,35,1648,2023-09-04,5,I found the perfect home for my family. Couldn't be happier!
857,2812,293,1736,2023-09-05,1,I had a pleasant experience with the transaction. Everything went smoothly.
858,2992,995,2225,2023-09-05,3,"The house had some issues, but they were addressed promptly by the seller."
859,435,335,3847,2023-09-05,5,I appreciate the transparency and professionalism throughout the transaction.
860,2737,508,4506,2023-09-05,1,I had a pleasant experience with the transaction. Everything went smoothly.
861,839,469,2039,2023-09-06,5,I had a pleasant experience with the transaction. Everything went smoothly.
862,813,149,510,2023-09-06,5,I had a pleasant experience with the transaction. Everything went smoothly.
863,1719,729,4003,2023-09-06,2,The agent was very helpful and responsive. Highly recommended!
864,1492,83,4837,2023-09-07,2,I had a pleasant experience with the transaction. Everything went smoothly.
865,2897,77,3435,2023-09-07,4,I had a pleasant experience with the transaction. Everything went smoothly.
866,142,632,2012,2023-09-07,5,"The house had some issues, but they were addressed promptly by the seller."
867,2380,441,3220,2023-09-07,2,I appreciate the transparency and professionalism throughout the transaction.
868,2454,894,2771,2023-09-08,4,The house was in excellent condition and exceeded my expectations.
869,2915,440,636,2023-09-08,1,The house was in excellent condition and exceeded my expectations.
870,578,476,1401,2023-09-08,4,The agent was very helpful and responsive. Highly recommended!
871,1677,659,4187,2023-09-09,3,The agent was very helpful and responsive. Highly recommended!
872,459,953,1467,2023-09-09,3,I had a pleasant experience with the transaction. Everything went smoothly.
873,205,448,998,2023-09-09,2,I appreciate the transparency and professionalism throughout the transaction.
874,847,745,4097,2023-09-09,2,I appreciate the transparency and professionalism throughout the transaction.
875,919,120,2352,2023-09-10,3,"The house had some issues, but they were addressed promptly by the seller."
876,1394,200,2271,2023-09-10,4,I found the perfect home for my family. Couldn't be happier!
877,576,689,1432,2023-09-10,4,The house was in excellent condition and exceeded my expectations.
878,392,243,4405,2023-09-11,1,The agent was very helpful and responsive. Highly recommended!
879,965,878,3505,2023-09-11,3,The house was in excellent condition and exceeded my expectations.
880,491,339,654,2023-09-11,4,"The process was a bit slow, but overall, I am satisfied with the outcome."
881,2845,642,3536,2023-09-12,4,I appreciate the transparency and professionalism throughout the transaction.
882,49,315,2265,2023-09-12,2,I had a pleasant experience with the transaction. Everything went smoothly.
883,261,753,1305,2023-09-12,2,"The process was a bit slow, but overall, I am satisfied with the outcome."
884,1498,947,1322,2023-09-12,4,The property listing was accurate and met all my requirements.
885,2951,864,2619,2023-09-13,1,"The negotiation process was tough, but we managed to reach an agreement."
886,1858,912,1572,2023-09-13,4,The agent was very helpful and responsive. Highly recommended!
887,1548,145,3948,2023-09-13,5,I had a pleasant experience with the transaction. Everything went smoothly.
888,777,818,1869,2023-09-14,1,I had a pleasant experience with the transaction. Everything went smoothly.
889,1834,440,2819,2023-09-14,1,"The house had some issues, but they were addressed promptly by the seller."
890,1489,591,3367,2023-09-14,2,"The negotiation process was tough, but we managed to reach an agreement."
891,2447,651,3547,2023-09-14,2,The property listing was accurate and met all my requirements.
892,2741,594,2972,2023-09-15,1,"The house had some issues, but they were addressed promptly by the seller."
893,1603,134,30,2023-09-15,4,"There were some delays, but the final result was worth the wait."
894,1804,540,2080,2023-09-15,1,"The process was a bit slow, but overall, I am satisfied with the outcome."
895,2441,212,605,2023-09-16,5,I appreciate the transparency and professionalism throughout the transaction.
896,1652,537,2099,2023-09-16,5,"The house had some issues, but they were addressed promptly by the seller."
897,120,117,2192,2023-09-16,2,"There were some delays, but the final result was worth the wait."
898,830,40,3393,2023-09-16,3,"The negotiation process was tough, but we managed to reach an agreement."
899,2946,704,1521,2023-09-17,3,"The negotiation process was tough, but we managed to reach an agreement."
900,2565,313,717,2023-09-17,4,The house was in excellent condition and exceeded my expectations.
901,453,148,3320,2023-09-17,3,The house was in excellent condition and exceeded my expectations.
902,2123,314,1081,2023-09-18,2,The agent was very helpful and responsive. Highly recommended!
903,1904,223,3546,2023-09-18,4,"The negotiation process was tough, but we managed to reach an agreement."
904,550,65,2518,2023-09-18,1,I had a pleasant experience with the transaction. Everything went smoothly.
905,398,338,527,2023-09-18,2,"The negotiation process was tough, but we managed to reach an agreement."
906,1650,279,4257,2023-09-19,3,The agent was very helpful and responsive. Highly recommended!
907,1952,868,2203,2023-09-19,4,I found the perfect home for my family. Couldn't be happier!
908,2111,317,1934,2023-09-19,1,I found the perfect home for my family. Couldn't be happier!
909,467,759,626,2023-09-20,5,"The negotiation process was tough, but we managed to reach an agreement."
910,1711,723,1282,2023-09-20,5,The property listing was accurate and met all my requirements.
911,2599,264,1286,2023-09-20,4,I found the perfect home for my family. Couldn't be happier!
912,541,198,4906,2023-09-20,1,The house was in excellent condition and exceeded my expectations.
913,231,1000,996,2023-09-21,3,The house was in excellent condition and exceeded my expectations.
914,1670,779,28,2023-09-21,3,The property listing was accurate and met all my requirements.
915,2594,455,3050,2023-09-21,4,The property listing was accurate and met all my requirements.
916,1096,149,3610,2023-09-22,3,The property listing was accurate and met all my requirements.
917,406,30,3283,2023-09-22,2,The agent was very helpful and responsive. Highly recommended!
918,1222,890,3321,2023-09-22,4,"The negotiation process was tough, but we managed to reach an agreement."
919,1044,51,945,2023-09-22,3,"The process was a bit slow, but overall, I am satisfied with the outcome."
920,2640,669,3785,2023-09-23,4,The house was in excellent condition and exceeded my expectations.
921,454,223,717,2023-09-23,4,The house was in excellent condition and exceeded my expectations.
