appointment_id,client_id,agent_id,house_id,appointment_date,appointment_time,status,comments
3687,1987,22,684,2023-03-12,10:25:13,scheduled,The agent was very professional and courteous throughout the entire process.
3688,2047,13,517,2023-03-12,02:23:39,scheduled,I appreciate the agent's professionalism and attention to detail.
3689,1579,29,738,2023-03-12,09:50:18,cancelled,I am very pleased with the service. The agent went above and beyond to help.
3690,2342,49,500,2023-03-12,14:28:33,cancelled,I appreciate the agent's professionalism and attention to detail.
3691,1325,36,976,2023-03-12,07:20:31,completed,The agent was very professional and courteous throughout the entire process.
3692,1516,5,261,2023-03-12,17:04:16,scheduled,"The service was satisfactory, but there is room for improvement in communication."
3693,1912,15,924,2023-03-13,17:55:05,scheduled,The agent's expertise in the market was evident and very reassuring.
3694,2959,12,935,2023-03-13,09:30:39,cancelled,"Good service overall, but there were some delays in responses."
3695,333,8,219,2023-03-13,07:11:51,completed,"Good service overall, but there were some delays in responses."
3696,2586,25,495,2023-03-13,06:13:19,scheduled,I appreciate the agent's professionalism and attention to detail.
3697,98,21,949,2023-03-13,11:52:47,scheduled,I am very pleased with the service. The agent went above and beyond to help.
3698,6,28,162,2023-03-13,19:22:07,cancelled,The agent was very attentive and addressed all my concerns promptly.
3699,1917,48,421,2023-03-13,08:37:30,completed,I appreciate the agent's professionalism and attention to detail.
3700,2387,1,935,2023-03-13,11:53:05,scheduled,Excellent service provided by the agent. Very knowledgeable and helpful.
3701,2875,14,332,2023-03-13,14:17:28,scheduled,"Good service overall, but there were some delays in responses."
3702,1449,45,375,2023-03-13,16:49:20,cancelled,"The service was satisfactory, but there is room for improvement in communication."
3703,1022,30,483,2023-03-13,11:35:26,cancelled,The agent's expertise in the market was evident and very reassuring.
3704,790,4,418,2023-03-13,05:30:03,cancelled,"The service was satisfactory, but there is room for improvement in communication."
3705,2024,35,891,2023-03-13,00:25:48,cancelled,The agent provided excellent support and made the process smooth and easy.
3706,1690,22,848,2023-03-13,10:20:55,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
3707,125,25,487,2023-03-13,06:22:19,completed,"The service was satisfactory, but there is room for improvement in communication."
3708,455,30,593,2023-03-13,19:32:45,cancelled,I appreciate the agent's professionalism and attention to detail.
3709,200,1,195,2023-03-13,02:03:07,scheduled,I am very pleased with the service. The agent went above and beyond to help.
3710,167,45,420,2023-03-13,10:22:12,scheduled,"Good service overall, but there were some delays in responses."
3711,2476,31,185,2023-03-13,01:22:34,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
3712,2738,21,937,2023-03-13,05:58:08,cancelled,The agent's expertise in the market was evident and very reassuring.
3713,2957,20,170,2023-03-13,01:27:29,scheduled,The agent was very professional and courteous throughout the entire process.
3714,1066,4,896,2023-03-13,13:05:44,completed,The agent was very professional and courteous throughout the entire process.
3715,2455,14,190,2023-03-13,03:11:47,completed,"The service was satisfactory, but there is room for improvement in communication."
3716,1733,3,130,2023-03-13,19:22:08,scheduled,I appreciate the agent's professionalism and attention to detail.
3717,150,39,992,2023-03-13,05:13:26,scheduled,The agent was very attentive and addressed all my concerns promptly.
3718,1745,40,719,2023-03-13,12:00:44,completed,"Good service overall, but there were some delays in responses."
3719,1718,10,63,2023-03-13,11:13:14,completed,The agent was very attentive and addressed all my concerns promptly.
3720,432,18,840,2023-03-13,08:55:17,scheduled,I appreciate the agent's professionalism and attention to detail.
3721,2766,6,922,2023-03-13,20:59:39,cancelled,I appreciate the agent's professionalism and attention to detail.
3722,1941,23,598,2023-03-13,04:28:07,scheduled,I am very pleased with the service. The agent went above and beyond to help.
3723,930,34,391,2023-03-13,15:02:34,scheduled,The agent provided excellent support and made the process smooth and easy.
3724,2572,49,630,2023-03-13,04:04:05,completed,The agent was patient and explained everything clearly. Great service!
3725,1381,24,249,2023-03-13,00:58:49,completed,The agent was patient and explained everything clearly. Great service!
3726,793,21,856,2023-03-13,03:57:24,scheduled,"The service was satisfactory, but there is room for improvement in communication."
3727,1837,11,797,2023-03-13,09:21:06,scheduled,"Good service overall, but there were some delays in responses."
3728,644,3,857,2023-03-13,04:45:14,scheduled,The agent was very attentive and addressed all my concerns promptly.
3729,2498,11,236,2023-03-13,23:05:10,completed,The agent was very attentive and addressed all my concerns promptly.
3730,566,27,258,2023-03-13,23:41:34,cancelled,The agent provided excellent support and made the process smooth and easy.
3731,1610,40,932,2023-03-13,00:07:37,completed,The agent's expertise in the market was evident and very reassuring.
3732,2820,4,410,2023-03-13,12:10:12,scheduled,"Good service overall, but there were some delays in responses."
3733,1957,1,967,2023-03-13,06:29:02,scheduled,The agent was very attentive and addressed all my concerns promptly.
3734,583,26,852,2023-03-13,15:07:01,scheduled,The agent was very attentive and addressed all my concerns promptly.
3735,2232,1,220,2023-03-13,18:55:22,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
3736,1749,26,361,2023-03-13,08:34:45,completed,The agent was very professional and courteous throughout the entire process.
3737,2821,14,946,2023-03-13,12:35:49,scheduled,The agent provided excellent support and made the process smooth and easy.
3738,1983,8,284,2023-03-13,22:35:33,completed,I appreciate the agent's professionalism and attention to detail.
3739,2051,12,721,2023-03-13,13:24:08,scheduled,The agent was very attentive and addressed all my concerns promptly.
3740,1671,38,74,2023-03-13,05:19:44,cancelled,The agent provided excellent support and made the process smooth and easy.
3741,882,16,839,2023-03-13,08:59:46,completed,The agent was patient and explained everything clearly. Great service!
3742,846,20,839,2023-03-13,00:12:36,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
3743,94,46,57,2023-03-13,11:53:44,cancelled,I am very pleased with the service. The agent went above and beyond to help.
3744,771,19,975,2023-03-13,00:21:09,scheduled,I am very pleased with the service. The agent went above and beyond to help.
3745,2957,44,423,2023-03-14,07:59:45,cancelled,"The service was satisfactory, but there is room for improvement in communication."
3746,1663,40,536,2023-03-14,10:04:31,scheduled,The agent was very professional and courteous throughout the entire process.
3747,2246,23,26,2023-03-14,04:50:59,completed,The agent provided excellent support and made the process smooth and easy.
3748,666,12,108,2023-03-14,13:01:25,completed,"Good service overall, but there were some delays in responses."
3749,2336,43,625,2023-03-14,19:16:01,scheduled,The agent provided excellent support and made the process smooth and easy.
3750,477,3,481,2023-03-14,02:11:49,cancelled,The agent was patient and explained everything clearly. Great service!
3751,2827,48,939,2023-03-14,05:14:22,cancelled,The agent was very professional and courteous throughout the entire process.
3752,1511,23,835,2023-03-14,12:17:15,cancelled,I am very pleased with the service. The agent went above and beyond to help.
3753,2357,20,32,2023-03-14,00:21:41,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
3754,1858,17,906,2023-03-14,19:43:01,completed,"The service was satisfactory, but there is room for improvement in communication."
3755,1205,15,372,2023-03-14,22:33:01,completed,The agent's expertise in the market was evident and very reassuring.
3756,1029,6,237,2023-03-14,22:20:50,completed,The agent's expertise in the market was evident and very reassuring.
3757,1762,47,388,2023-03-14,01:43:35,completed,"The service was satisfactory, but there is room for improvement in communication."
3758,2925,27,16,2023-03-14,14:42:11,cancelled,"The service was satisfactory, but there is room for improvement in communication."
3759,2436,21,756,2023-03-14,03:55:18,cancelled,The agent provided excellent support and made the process smooth and easy.
3760,427,25,482,2023-03-14,07:42:09,scheduled,The agent was very attentive and addressed all my concerns promptly.
3761,2586,38,735,2023-03-14,19:38:50,completed,Excellent service provided by the agent. Very knowledgeable and helpful.
3762,1769,4,562,2023-03-14,12:36:13,cancelled,Excellent service provided by the agent. Very knowledgeable and helpful.
3763,1390,23,960,2023-03-14,22:02:06,completed,I appreciate the agent's professionalism and attention to detail.
3764,2199,47,435,2023-03-14,00:25:45,cancelled,The agent was patient and explained everything clearly. Great service!
3765,2639,32,525,2023-03-14,01:05:29,scheduled,The agent was very attentive and addressed all my concerns promptly.
3766,412,1,191,2023-03-14,13:49:55,cancelled,The agent was very professional and courteous throughout the entire process.
3767,1796,22,632,2023-03-14,08:12:30,completed,"Good service overall, but there were some delays in responses."
3768,30,46,75,2023-03-14,15:34:37,completed,The agent's expertise in the market was evident and very reassuring.
3769,753,50,134,2023-03-14,01:24:52,completed,"Good service overall, but there were some delays in responses."
3770,81,37,108,2023-03-14,00:16:53,completed,The agent was patient and explained everything clearly. Great service!
3771,2341,12,519,2023-03-14,05:06:54,cancelled,I am very pleased with the service. The agent went above and beyond to help.
3772,2590,11,294,2023-03-14,23:39:18,completed,I am very pleased with the service. The agent went above and beyond to help.
3773,974,19,369,2023-03-14,15:28:25,completed,The agent was very professional and courteous throughout the entire process.
3774,2105,48,134,2023-03-14,22:42:10,scheduled,The agent's expertise in the market was evident and very reassuring.
3775,882,5,703,2023-03-14,18:35:11,scheduled,I appreciate the agent's professionalism and attention to detail.
3776,977,40,968,2023-03-14,06:48:49,scheduled,"Good service overall, but there were some delays in responses."
3777,2078,44,400,2023-03-14,06:53:56,cancelled,I am very pleased with the service. The agent went above and beyond to help.
3778,1717,40,768,2023-03-14,23:47:48,scheduled,The agent provided excellent support and made the process smooth and easy.
